Time [s],F_NEDC,V_NEDC,F_2,V_2,F_1,V_1
787,2.47E-10,-2.47E-15,10858.952,7.12168,2591.8635,16.085192
788,2.47E-10,-2.47E-15,6546.87,8.587773,2715.233,16.139515
788,2.47E-10,-2.47E-15,6546.87,8.587773,2715.233,16.139515
789,2.47E-10,-2.47E-15,4651.3667,9.6013,2380.8733,16.11508
789,2.47E-10,-2.47E-15,4651.3667,9.6013,2380.8733,16.11508
790,2.47E-10,-2.47E-15,3415.2686,10.325811,2613.3267,16.140533
790,2.47E-10,-2.47E-15,3415.2686,10.325811,2613.3267,16.140533
791,2.47E-10,-2.47E-15,2965.272,10.937509,2611.5618,16.16833
791,2.47E-10,-2.47E-15,2965.272,10.937509,2611.5618,16.16833
792,2.47E-10,-2.47E-15,2060.202,11.347745,2156.1257,16.08955
792,2.47E-10,-2.47E-15,2060.202,11.347745,2156.1257,16.08955
793,2.47E-10,-2.47E-15,1609.7783,11.649324,2433.221,16.059002
793,2.47E-10,-2.47E-15,1609.7783,11.649324,2433.221,16.059002
794,2.47E-10,-2.47E-15,1141.9329,11.84622,2458.04,16.030975
794,2.47E-10,-2.47E-15,1141.9329,11.84622,2458.04,16.030975
795,2.47E-10,-2.47E-15,414.89206,11.886962,2510.966,16.002668
795,2.47E-10,-2.47E-15,414.89206,11.886962,2510.966,16.002668
796,2.47E-10,-2.47E-15,717.8089,11.987264,2751.2783,16.028042
796,2.47E-10,-2.47E-15,717.8089,11.987264,2751.2783,16.028042
797,2.47E-10,-2.47E-15,275.31967,11.996038,2594.1167,16.029613
797,2.47E-10,-2.47E-15,275.31967,11.996038,2594.1167,16.029613
798,2.47E-10,-2.47E-15,408.54587,12.027164,2592.0945,16.029634
798,2.47E-10,-2.47E-15,408.54587,12.027164,2592.0945,16.029634
799,2.47E-10,-2.47E-15,-206.346,11.928017,2190.416,15.950318
799,2.47E-10,-2.47E-15,-206.346,11.928017,2190.416,15.950318
800,2.47E-10,-2.47E-15,-1960.1633,11.451168,2546.8225,15.946754
800,2.47E-10,-2.47E-15,-1960.1633,11.451168,2546.8225,15.946754
800.00507,353.0394,-2.47E-15,-2024.4697,11.448615,2520.022,15.946739
800.00507,353.0394,-2.47E-15,-2024.4697,11.448615,2520.022,15.946739
800.00507,353.0399,1.06E-10,-2024.4698,11.448615,2520.022,15.946739
800.00507,353.0399,1.06E-10,-2024.4698,11.448615,2520.022,15.946739
801,3478.3662,0.65966076,-2570.9104,10.828517,2213.9268,15.894527
801,3478.3662,0.65966076,-2570.9104,10.828517,2213.9268,15.894527
802,3479.3696,1.3540952,-4117.3423,9.873954,1901.3331,15.786542
802,3479.3696,1.3540952,-4117.3423,9.873954,1901.3331,15.786542
803,3481.1265,2.048522,-5307.4243,8.654349,2209.5837,15.755682
803,3481.1265,2.048522,-5307.4243,8.654349,2209.5837,15.755682
804,3483.6191,2.7429416,-6484.939,7.176227,1794.4309,15.648723
804,3483.6191,2.7429416,-6484.939,7.176227,1794.4309,15.648723
805,3486.8389,3.4373538,-6746.2393,5.6337457,2243.0647,15.644236
805,3486.8389,3.4373538,-6746.2393,5.6337457,2243.0647,15.644236
806,3490.792,4.1317587,-6842.0645,4.0705347,1994.4369,15.618944
806,3490.792,4.1317587,-6842.0645,4.0705347,1994.4369,15.618944
807,2641.984,4.6452975,-5669.1416,2.7565858,1869.9113,15.564634
807,2641.984,4.6452975,-5669.1416,2.7565858,1869.9113,15.564634
808,2645.7083,5.1503105,-4050.8347,1.7983917,1104.8405,15.350062
808,2645.7083,5.1503105,-4050.8347,1.7983917,1104.8405,15.350062
809,2649.8296,5.6553197,-2553.1213,1.1744395,-50.440536,14.889393
809,2649.8296,5.6553197,-2553.1213,1.1744395,-50.440536,14.889393
810,2654.3364,6.1603255,-4983.7534,0.049837533,-203.11282,14.39092
810,2654.3364,6.1603255,-4983.7534,0.049837533,-203.11282,14.39092
810.15076,2655.049,6.2364445,7.94E-08,-7.94E-13,-327.62924,14.3126135
810.15076,2655.049,6.2364445,7.94E-08,-7.94E-13,-327.62924,14.3126135
811,2659.2307,6.665327,7.94E-08,-7.94E-13,-325.89246,13.86437
811,2659.2307,6.665327,7.94E-08,-7.94E-13,-325.89246,13.86437
812,2664.515,7.1703243,7.94E-08,-7.94E-13,1322.6633,13.681218
812,2664.515,7.1703243,7.94E-08,-7.94E-13,1322.6633,13.681218
812.00256,2664.5286,7.1716084,186.33942,-7.94E-13,1302.2836,13.680786
812.00256,2664.5286,7.1716084,186.33942,-7.94E-13,1302.2836,13.680786
812.00256,2664.5286,7.1716084,186.3399,1.06E-10,1302.2836,13.680786
812.00256,2664.5286,7.1716084,186.3399,1.06E-10,1302.2836,13.680786
813,2670.182,7.6753182,3484.9736,0.69807523,941.21313,13.435032
813,2670.182,7.6753182,3484.9736,0.69807523,941.21313,13.435032
814,2676.2356,8.180308,8245.56,2.4403722,952.2954,13.184921
814,2676.2356,8.180308,8245.56,2.4403722,952.2954,13.184921
815,2682.6775,8.685294,8408.916,4.2628164,878.7474,12.907879
815,2682.6775,8.685294,8408.916,4.2628164,878.7474,12.907879
816,2689.506,9.190277,7095.6323,5.805538,802.2899,12.603088
816,2689.506,9.190277,7095.6323,5.805538,802.2899,12.603088
817,2696.7224,9.695255,4856.937,6.859072,1192.9137,12.37696
817,2696.7224,9.695255,4856.937,6.859072,1192.9137,12.37696
818,2305.3586,10.115835,3871.1233,7.680861,2814.915,12.499629
818,2305.3586,10.115835,3871.1233,7.680861,2814.915,12.499629
819,2311.8723,10.532436,3191.6514,8.349317,3721.4634,12.823896
819,2311.8723,10.532436,3191.6514,8.349317,3721.4634,12.823896
820,2318.6482,10.949036,1865.6858,8.732385,3025.8665,12.9975195
820,2318.6482,10.949036,1865.6858,8.732385,3025.8665,12.9975195
821,2325.686,11.365632,2061.2532,9.142749,2555.2373,13.057781
821,2325.686,11.365632,2061.2532,9.142749,2555.2373,13.057781
822,2332.9875,11.782226,2247.3777,9.593507,2210.8064,13.033447
822,2332.9875,11.782226,2247.3777,9.593507,2210.8064,13.033447
823,2340.5525,12.198816,2647.136,10.125734,2490.6313,13.058427
823,2340.5525,12.198816,2647.136,10.125734,2490.6313,13.058427
824,2348.3804,12.615405,3090.949,10.7473345,2340.509,13.059928
824,2348.3804,12.615405,3090.949,10.7473345,2340.509,13.059928
825,2356.4714,13.031991,3334.9827,11.420731,2343.6565,13.059896
825,2356.4714,13.031991,3334.9827,11.420731,2343.6565,13.059896
826,2364.826,13.448574,2650.1042,11.951685,2068.489,13.007092
826,2364.826,13.448574,2650.1042,11.951685,2068.489,13.007092
827,2373.4434,13.865154,2540.8188,12.453036,2931.3872,13.137353
827,2373.4434,13.865154,2540.8188,12.453036,2931.3872,13.137353
828,2292.6475,14.262788,1780.993,12.792952,2556.9897,13.196652
828,2292.6475,14.262788,1780.993,12.792952,2556.9897,13.196652
829,2301.34,14.659526,1463.6135,13.057302,2554.3853,13.2522335
829,2301.34,14.659526,1463.6135,13.057302,2554.3853,13.2522335
830,2310.2703,15.056262,849.61383,13.186965,2050.7937,13.2017145
830,2310.2703,15.056262,849.61383,13.186965,2050.7937,13.2017145
831,2319.439,15.452996,677.6901,13.273567,1805.5608,13.093056
831,2319.439,15.452996,677.6901,13.273567,1805.5608,13.093056
832,2328.8472,15.849728,-240.1997,13.163113,915.2671,12.796403
832,2328.8472,15.849728,-240.1997,13.163113,915.2671,12.796403
833,2338.4934,16.246456,495.55624,13.197766,264.32632,12.358468
833,2338.4934,16.246456,495.55624,13.197766,264.32632,12.358468
834,2348.377,16.643183,488.72348,13.239679,226.9454,11.914397
834,2348.377,16.643183,488.72348,13.239679,226.9454,11.914397
835,2358.5017,17.039907,305.14764,13.241537,294.64566,11.497053
835,2358.5017,17.039907,305.14764,13.241537,294.64566,11.497053
836,2368.8645,17.436628,247.04538,13.223846,-1393.8795,10.736161
836,2368.8645,17.436628,247.04538,13.223846,-1393.8795,10.736161
837,2379.4656,17.833347,193.19582,13.193477,-60.97816,10.250609
837,2379.4656,17.833347,193.19582,13.193477,-60.97816,10.250609
838,2390.3052,18.230064,56.28069,13.126346,1141.4236,10.044142
838,2390.3052,18.230064,56.28069,13.126346,1141.4236,10.044142
839,2401.3833,18.62678,-145.8455,13.009583,1605.9146,9.956163
839,2401.3833,18.62678,-145.8455,13.009583,1605.9146,9.956163
840,2412.7014,19.023493,-80.18851,12.902916,1565.1952,9.873237
840,2412.7014,19.023493,-80.18851,12.902916,1565.1952,9.873237
841,2424.256,19.420202,-1503.0094,12.500269,1518.3815,9.790372
841,2424.256,19.420202,-1503.0094,12.500269,1518.3815,9.790372
842,639.6305,19.438047,-1939.2623,12.00046,477.87317,9.495221
842,639.6305,19.438047,-1939.2623,12.00046,477.87317,9.495221
843,639.59155,19.43805,-6.0151653,11.91151,814.608,9.269631
843,639.59155,19.43805,-6.0151653,11.91151,814.608,9.269631
844,639.59155,19.43805,452.77972,11.939917,1023.2336,9.100879
844,639.59155,19.43805,452.77972,11.939917,1023.2336,9.100879
845,639.59155,19.43805,528.56934,11.990306,1212.9572,8.98787
845,639.59155,19.43805,528.56934,11.990306,1212.9572,8.98787
846,639.59155,19.43805,525.1411,12.045196,1018.33136,8.850927
846,639.59155,19.43805,525.1411,12.045196,1018.33136,8.850927
847,639.59155,19.43805,480.14886,12.097732,-1058.8585,8.288366
847,639.59155,19.43805,480.14886,12.097732,-1058.8585,8.288366
848,639.59155,19.43805,522.7143,12.165829,-2131.1877,7.493534
848,639.59155,19.43805,522.7143,12.165829,-2131.1877,7.493534
849,639.59155,19.43805,297.5926,12.184525,179.37567,7.192651
849,639.59155,19.43805,297.5926,12.184525,179.37567,7.192651
850,639.59155,19.43805,-424.14337,12.042992,-2014.7206,6.4645915
850,639.59155,19.43805,-424.14337,12.042992,-2014.7206,6.4645915
851,639.59155,19.43805,-469.25943,11.88329,-1070.0154,5.9273667
851,639.59155,19.43805,-469.25943,11.88329,-1070.0154,5.9273667
852,639.59155,19.43805,-942.97107,11.624905,272.78345,5.6917167
852,639.59155,19.43805,-942.97107,11.624905,272.78345,5.6917167
853,639.59155,19.43805,-230.63953,11.513609,2620.0127,5.9737997
853,639.59155,19.43805,-230.63953,11.513609,2620.0127,5.9737997
854,639.59155,19.43805,-141.21092,11.425903,5079.1494,6.8103194
854,639.59155,19.43805,-141.21092,11.425903,5079.1494,6.8103194
855,639.59155,19.43805,-137.11177,11.339093,5532.0425,7.7780128
855,639.59155,19.43805,-137.11177,11.339093,5532.0425,7.7780128
856,639.59155,19.43805,-231.53482,11.235873,4634.7715,8.564763
856,639.59155,19.43805,-231.53482,11.235873,4634.7715,8.564763
857,639.59155,19.43805,-482.2059,11.081211,2596.286,8.918482
857,639.59155,19.43805,-482.2059,11.081211,2596.286,8.918482
858,639.59155,19.43805,11.500374,11.023296,1903.7556,9.119851
858,639.59155,19.43805,11.500374,11.023296,1903.7556,9.119851
859,639.59155,19.43805,310.70724,11.020357,1093.7849,9.155729
859,639.59155,19.43805,310.70724,11.020357,1093.7849,9.155729
860,639.59155,19.43805,759.72833,11.101977,-721.43787,8.81277
860,639.59155,19.43805,759.72833,11.101977,-721.43787,8.81277
861,639.59155,19.43805,1207.8442,11.270316,-422.2151,8.532
861,639.59155,19.43805,1207.8442,11.270316,-422.2151,8.532
862,639.59155,19.43805,53.47936,11.186885,-753.8404,8.2019825
862,639.59155,19.43805,53.47936,11.186885,-753.8404,8.2019825
863,639.59155,19.43805,-11072.693,8.735318,166.67146,8.081667
863,639.59155,19.43805,-11072.693,8.735318,166.67146,8.081667
864,639.59155,19.43805,-11622.673,6.0656686,-5.1951895,7.9444966
864,639.59155,19.43805,-11622.673,6.0656686,-5.1951895,7.9444966
865,639.59155,19.43805,-7784.186,4.217242,-1814.464,7.434811
865,639.59155,19.43805,-7784.186,4.217242,-1814.464,7.434811
866,639.59155,19.43805,-1510.105,3.7485483,1117.0472,7.544385
866,639.59155,19.43805,-1510.105,3.7485483,1117.0472,7.544385
867,639.59155,19.43805,-453.80652,3.575913,3555.0154,8.21445
867,639.59155,19.43805,-453.80652,3.575913,3555.0154,8.21445
868,639.59155,19.43805,4372.8315,4.447052,3372.843,8.882938
868,639.59155,19.43805,4372.8315,4.447052,3372.843,8.882938
869,639.59155,19.43805,7135.592,5.94468,3720.3467,9.629463
869,639.59155,19.43805,7135.592,5.94468,3720.3467,9.629463
870,639.59155,19.43805,6490.4434,7.3251567,3580.02,10.353088
870,639.59155,19.43805,6490.4434,7.3251567,3580.02,10.353088
871,639.59155,19.43805,4915.548,8.366905,3313.8398,11.022417
871,639.59155,19.43805,4915.548,8.366905,3313.8398,11.022417
872,639.59155,19.43805,3151.7898,9.027646,2418.0242,11.503597
872,639.59155,19.43805,3151.7898,9.027646,2418.0242,11.503597
873,639.59155,19.43805,2462.8508,9.504988,2217.5977,11.922269
873,639.59155,19.43805,2462.8508,9.504988,2217.5977,11.922269
874,639.59155,19.43805,2427.7102,9.955936,2166.697,12.3116665
874,639.59155,19.43805,2427.7102,9.955936,2166.697,12.3116665
875,639.59155,19.43805,2446.8206,10.390498,2015.551,12.674289
875,639.59155,19.43805,2446.8206,10.390498,2015.551,12.674289
876,639.59155,19.43805,2372.9656,10.789824,2035.4152,13.035201
876,639.59155,19.43805,2372.9656,10.789824,2035.4152,13.035201
877,639.59155,19.43805,2295.453,11.156014,1467.525,13.263103
877,639.59155,19.43805,2295.453,11.156014,1467.525,13.263103
878,639.59155,19.43805,2395.0193,11.537055,2290.3528,13.643764
878,639.59155,19.43805,2395.0193,11.537055,2290.3528,13.643764
879,639.59155,19.43805,2310.2375,11.901739,2603.439,14.085076
879,639.59155,19.43805,2310.2375,11.901739,2603.439,14.085076
880,639.59155,19.43805,1725.7712,12.152148,2298.2024,14.477018
880,639.59155,19.43805,1725.7712,12.152148,2298.2024,14.477018
881,639.59155,19.43805,1073.9253,12.279447,1904.8744,14.786507
881,639.59155,19.43805,1073.9253,12.279447,1904.8744,14.786507
882,639.59155,19.43805,239.89436,12.236406,1442.3674,15.013354
882,639.59155,19.43805,239.89436,12.236406,1442.3674,15.013354
883,639.59155,19.43805,508.6254,12.234497,1938.4307,15.341727
883,639.59155,19.43805,508.6254,12.234497,1938.4307,15.341727
884,639.59155,19.43805,740.0192,12.266133,1790.9642,15.620979
884,639.59155,19.43805,740.0192,12.266133,1790.9642,15.620979
885,639.59155,19.43805,430.5046,12.217917,1923.2842,15.925212
885,639.59155,19.43805,430.5046,12.217917,1923.2842,15.925212
886,639.59155,19.43805,203.51863,12.0986595,1096.7167,16.072367
886,639.59155,19.43805,203.51863,12.0986595,1096.7167,16.072367
887,639.59155,19.43805,798.475,12.0760565,1379.4812,16.263983
887,639.59155,19.43805,798.475,12.0760565,1379.4812,16.263983
888,639.59155,19.43805,810.34674,12.039807,1302.1365,16.59809
888,639.59155,19.43805,810.34674,12.039807,1302.1365,16.59809
889,639.59155,19.43805,503.65848,11.922047,-46.72771,16.694912
889,639.59155,19.43805,503.65848,11.922047,-46.72771,16.694912
890,639.59155,19.43805,577.1598,11.798345,516.7385,16.883722
890,639.59155,19.43805,577.1598,11.798345,516.7385,16.883722
891,639.59155,19.43805,978.169,11.744385,283.7439,17.02494
891,639.59155,19.43805,978.169,11.744385,283.7439,17.02494
892,-2503.7314,18.775038,1001.26447,11.692068,-475.70493,17.032536
892,-2503.7314,18.775038,1001.26447,11.692068,-475.70493,17.032536
893,-2523.1653,18.080788,1002.1791,11.636987,74.329155,17.165924
893,-2523.1653,18.080788,1002.1791,11.636987,74.329155,17.165924
894,-2541.8728,17.38653,1261.624,11.636689,-301.29984,17.253014
894,-2541.8728,17.38653,1261.624,11.636689,-301.29984,17.253014
895,-2559.8462,16.692265,1239.867,11.636224,-576.4593,17.31132
895,-2559.8462,16.692265,1239.867,11.636224,-576.4593,17.31132
896,-2577.0947,15.997993,1440.4753,11.686265,-1064.0852,17.288418
896,-2577.0947,15.997993,1440.4753,11.686265,-1064.0852,17.288418
897,-2593.6091,15.303714,1051.1711,11.670705,-48.666733,17.500486
897,-2593.6091,15.303714,1051.1711,11.670705,-48.666733,17.500486
898,-2609.3928,14.609427,814.0411,11.623107,-674.02386,17.590073
898,-2609.3928,14.609427,814.0411,11.623107,-674.02386,17.590073
899,-2624.4478,13.915133,837.3023,11.606944,-1300.2834,17.540781
899,-2624.4478,13.915133,837.3023,11.606944,-1300.2834,17.540781
900,499.25027,13.883897,687.8586,11.588955,-422.1432,17.670889
900,499.25027,13.883897,687.8586,11.588955,-422.1432,17.670889
901,499.23053,13.883897,569.4586,11.574166,-669.93317,17.756699
901,499.23053,13.883897,569.4586,11.574166,-669.93317,17.756699
902,499.23053,13.883897,447.51904,11.55733,-793.492,17.81349
902,499.23053,13.883897,447.51904,11.55733,-793.492,17.81349
903,499.23053,13.883897,514.5037,11.575377,-666.5202,17.895554
903,499.23053,13.883897,514.5037,11.575377,-666.5202,17.895554
904,499.23053,13.883897,205.13235,11.543088,-664.22394,17.978865
904,499.23053,13.883897,205.13235,11.543088,-664.22394,17.978865
905,499.23053,13.883897,166.37784,11.510128,-536.1992,18.088696
905,499.23053,13.883897,166.37784,11.510128,-536.1992,18.088696
906,499.23053,13.883897,-109.660576,11.426739,-784.5323,18.146734
906,499.23053,13.883897,-109.660576,11.426739,-784.5323,18.146734
907,499.23053,13.883897,93.22742,11.38862,-406.3146,18.281841
907,499.23053,13.883897,93.22742,11.38862,-406.3146,18.281841
908,499.23053,13.883897,84.333984,11.35471,-653.68976,18.367647
908,499.23053,13.883897,84.333984,11.35471,-653.68976,18.367647
909,499.23053,13.883897,-104.86689,11.28577,-777.3384,18.42444
909,499.23053,13.883897,-104.86689,11.28577,-777.3384,18.42444
910,499.23053,13.883897,0.43309385,11.249359,-901.61285,18.45346
910,499.23053,13.883897,0.43309385,11.249359,-901.61285,18.45346
911,499.23053,13.883897,-572.16626,11.101449,-775.39856,18.507753
911,499.23053,13.883897,-572.16626,11.101449,-775.39856,18.507753
912,499.23053,13.883897,-82.93477,11.060496,-1025.3687,18.510254
912,499.23053,13.883897,-82.93477,11.060496,-1025.3687,18.510254
913,499.23053,13.883897,-124.78645,11.024934,-1276.6185,18.45721
913,499.23053,13.883897,-124.78645,11.024934,-1276.6185,18.45721
914,499.23053,13.883897,-121.369415,10.990088,-1278.5876,18.401674
914,499.23053,13.883897,-121.369415,10.990088,-1278.5876,18.401674
915,499.23053,13.883897,41.965385,10.989991,-1280.2556,18.346136
915,499.23053,13.883897,41.965385,10.989991,-1280.2556,18.346136
916,499.23053,13.883897,180.30598,11.021828,-1156.365,18.31712
916,499.23053,13.883897,180.30598,11.021828,-1156.365,18.31712
917,499.23053,13.883897,-906.12946,10.826673,-1031.4094,18.31587
917,499.23053,13.883897,-906.12946,10.826673,-1031.4094,18.31587
918,499.23053,13.883897,-2420.2712,10.305217,-1157.2253,18.28935
918,499.23053,13.883897,-2420.2712,10.305217,-1157.2253,18.28935
919,499.23053,13.883897,-2090.2778,9.849275,-781.0063,18.341143
919,499.23053,13.883897,-2090.2778,9.849275,-781.0063,18.341143
920,499.23053,13.883897,-2213.7744,9.382338,-905.1431,18.370163
920,499.23053,13.883897,-2213.7744,9.382338,-905.1431,18.370163
921,499.23053,13.883897,-2290.1792,8.912683,-904.6371,18.397936
921,499.23053,13.883897,-2290.1792,8.912683,-904.6371,18.397936
922,499.23053,13.883897,-2744.3328,8.363365,-778.27295,18.452227
922,499.23053,13.883897,-2744.3328,8.363365,-778.27295,18.452227
923,499.23053,13.883897,-2360.9736,7.9089737,-1153.9523,18.428205
923,499.23053,13.883897,-2360.9736,7.9089737,-1153.9523,18.428205
924,499.23053,13.883897,-2600.2578,7.423447,-652.0247,18.50652
924,499.23053,13.883897,-2600.2578,7.423447,-652.0247,18.50652
925,499.23053,13.883897,-1254.4332,7.233175,-901.23157,18.53679
925,499.23053,13.883897,-1254.4332,7.233175,-901.23157,18.53679
926,499.23053,13.883897,1307.8282,7.6053386,-774.8589,18.591082
926,499.23053,13.883897,1307.8282,7.6053386,-774.8589,18.591082
927,499.23053,13.883897,825.20605,7.907648,-647.70154,18.673143
927,499.23053,13.883897,825.20605,7.907648,-647.70154,18.673143
928,499.23053,13.883897,151.76463,8.072155,-771.17584,18.729935
928,499.23053,13.883897,151.76463,8.072155,-771.17584,18.729935
929,499.23053,13.883897,-598.52325,8.078902,-643.9941,18.811995
929,499.23053,13.883897,-598.52325,8.078902,-643.9941,18.811995
930,499.23053,13.883897,-2565.164,7.666749,-767.462,18.868786
930,499.23053,13.883897,-2565.164,7.666749,-767.462,18.868786
931,499.23053,13.883897,-2897.894,7.165862,-891.72046,18.897806
931,499.23053,13.883897,-2897.894,7.165862,-891.72046,18.897806
932,499.23053,13.883897,-2770.9683,6.679132,-639.55286,18.978619
932,499.23053,13.883897,-2770.9683,6.679132,-639.55286,18.978619
933,499.23053,13.883897,-2619.7979,6.208726,-763.065,19.035408
933,499.23053,13.883897,-2619.7979,6.208726,-763.065,19.035408
934,499.23053,13.883897,-627.237,6.1499944,-887.2955,19.064428
934,499.23053,13.883897,-627.237,6.1499944,-887.2955,19.064428
935,499.23053,13.883897,-108.917915,6.215703,-635.1479,19.14524
935,499.23053,13.883897,-108.917915,6.215703,-635.1479,19.14524
936,499.23053,13.883897,-933.11597,6.1044087,-758.5862,19.20203
936,499.23053,13.883897,-933.11597,6.1044087,-758.5862,19.20203
937,499.23053,13.883897,-2467.065,5.651615,-882.8333,19.23105
937,499.23053,13.883897,-2467.065,5.651615,-882.8333,19.23105
938,499.23053,13.883897,-2288.7039,5.213859,-882.14795,19.258821
938,499.23053,13.883897,-2288.7039,5.213859,-882.14795,19.258821
939,499.23053,13.883897,476.14288,5.357958,-1007.20447,19.260073
939,499.23053,13.883897,476.14288,5.357958,-1007.20447,19.260073
940,499.23053,13.883897,2209.3809,5.8943896,-630.1064,19.339634
940,499.23053,13.883897,2209.3809,5.8943896,-630.1064,19.339634
941,499.23053,13.883897,1668.7562,6.333882,-879.27844,19.369904
941,499.23053,13.883897,1668.7562,6.333882,-879.27844,19.369904
942,499.23053,13.883897,-752.755,6.2584276,-878.58356,19.397675
